book_id,isbn,authors,original_publication_year,title,average_rating,ratings_count,image_url,popularity_score,text_feature
5881,816638624,Christopher Isherwood,1964.0,A Single Man,4.11,14554,https://images.gr-assets.com/books/1380688373m/16842.jpg,0.003044354,A Single Man Christopher Isherwood Christopher Isherwood
5882,1455502758,Christopher Hitchens,2012.0,Mortality,4.12,14248,https://images.gr-assets.com/books/1337177391m/13529055.jpg,0.002980346,Mortality Christopher Hitchens Christopher Hitchens
5883,439672465,Chris d'Lacey,2003.0,"Icefire (The Last Dragon Chronicles, #2)",3.9,19795,https://images.gr-assets.com/books/1362400475m/312050.jpg,0.0041406476,"Icefire (The Last Dragon Chronicles, #2) Chris d'Lacey Chris d'Lacey"
5884,,Neil Gaiman,2017.0,Norse Mythology,4.12,22266,https://images.gr-assets.com/books/1473864212m/30831912.jpg,0.004657523,Norse Mythology Neil Gaiman Neil Gaiman
5885,684848015,Stephen E. Ambrose,1997.0,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,4.19,16322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003414178,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany Stephen E. Ambrose Stephen E. Ambrose
5886,671737821,Julie Garwood,1987.0,Honor's Splendour,4.22,21926,https://images.gr-assets.com/books/1313525352m/107774.jpg,0.004586403,Honor's Splendour Julie Garwood Julie Garwood
5887,316175560,Kody Keplinger,2011.0,Shut Out,3.76,23723,https://images.gr-assets.com/books/1327918078m/10757771.jpg,0.004962293,Shut Out Kody Keplinger Kody Keplinger
5888,,A. Meredith Walters,2012.0,"Bad Rep (Bad Rep, #1)",3.91,24287,https://images.gr-assets.com/books/1351282857m/16102880.jpg,0.0050802683,"Bad Rep (Bad Rep, #1) A. Meredith Walters A. Meredith Walters"
5889,786286806,Nora Roberts,2006.0,"Valley of Silence (Circle Trilogy, #3)",4.2,20800,https://images.gr-assets.com/books/1377646212m/59813.jpg,0.00435087,"Valley of Silence (Circle Trilogy, #3) Nora Roberts Nora Roberts"
5890,440421241,Jeanne DuPrau,2006.0,"The Prophet of Yonwood (Book of Ember, #3)",3.25,22237,https://images.gr-assets.com/books/1320636285m/207034.jpg,0.0046514566,"The Prophet of Yonwood (Book of Ember, #3) Jeanne DuPrau Jeanne DuPrau"
5891,178089015X,James Patterson,2014.0,"Hope to Die (Alex Cross, #22)",4.14,10005,https://images.gr-assets.com/books/1414130505m/20800147.jpg,0.0020928103,"Hope to Die (Alex Cross, #22) James Patterson James Patterson"
5892,1439159661,"Kresley Cole, Gena Showalter",2009.0,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",4.23,23875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.004994088,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5) Kresley Cole, Gena Showalter Kresley Cole, Gena Showalter"
5893,1416963987,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,3.7,17414,https://images.gr-assets.com/books/1424981042m/15944406.jpg,0.0036425986,"Doll Bones Holly Black, Eliza Wheeler Holly Black, Eliza Wheeler"
5894,399158022,Patricia Cornwell,2011.0,"Red Mist (Kay Scarpetta, #19)",3.75,16396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003429657,"Red Mist (Kay Scarpetta, #19) Patricia Cornwell Patricia Cornwell"
5895,385344015,Alan Bradley,2011.0,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",4.09,21288,https://images.gr-assets.com/books/1409945571m/11277218.jpg,0.004452948,"I Am Half-Sick of Shadows (Flavia de Luce, #4) Alan Bradley Alan Bradley"
5896,,Kristen Ashley,2011.0,"Wild Man (Dream Man, #2)",4.21,32541,https://images.gr-assets.com/books/1327919924m/12881141.jpg,0.006806811,"Wild Man (Dream Man, #2) Kristen Ashley Kristen Ashley"
5897,62351427,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,3.87,17781,https://images.gr-assets.com/books/1447774088m/23129410.jpg,0.0037193664,"Welcome to Night Vale Joseph Fink, Jeffrey Cranor Joseph Fink, Jeffrey Cranor"
5898,073642198X,"Michael Teitelbaum, Walt Disney Company",1986.0,Sleeping Beauty: a Little Golden Book (Disney Princess),4.32,16654,https://images.gr-assets.com/books/1320416694m/299384.jpg,0.0034836244,"Sleeping Beauty: a Little Golden Book (Disney Princess) Michael Teitelbaum, Walt Disney Company Michael Teitelbaum, Walt Disney Company"
5899,380815583,Julia Quinn,2001.0,"An Offer From a Gentleman (Bridgertons, #3)",4.08,17402,https://images.gr-assets.com/books/1306208628m/110385.jpg,0.0036400885,"An Offer From a Gentleman (Bridgertons, #3) Julia Quinn Julia Quinn"
5900,62327186,Julie   Murphy,2015.0,"Dumplin' (Dumplin', #1)",3.87,22176,https://images.gr-assets.com/books/1424189465m/18304322.jpg,0.004638697,"Dumplin' (Dumplin', #1) Julie   Murphy Julie   Murphy"
5901,356502422,Ann Leckie,2015.0,Ancillary Mercy (Imperial Radch #3),4.2,12776,https://images.gr-assets.com/books/1493642929m/23533039.jpg,0.0026724383,Ancillary Mercy (Imperial Radch #3) Ann Leckie Ann Leckie
5902,373775814,Gena Showalter,2011.0,The Darkest Surrender  (Lords of the Underworld #8),4.42,24515,https://images.gr-assets.com/books/1327883317m/8038219.jpg,0.0051279604,The Darkest Surrender  (Lords of the Underworld #8) Gena Showalter Gena Showalter
5903,042518160X,Stephen King,1981.0,Danse Macabre,3.62,18700,https://images.gr-assets.com/books/1309287093m/11563.jpg,0.0039115995,Danse Macabre Stephen King Stephen King
5904,,Gina L. Maxwell,2012.0,"Seducing Cinderella (Fighting for Love, #1)",3.94,21617,https://images.gr-assets.com/books/1342860599m/15762657.jpg,0.004521767,"Seducing Cinderella (Fighting for Love, #1) Gina L. Maxwell Gina L. Maxwell"
5905,1400075718,Alexander McCall Smith,2006.0,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",4.06,20246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0042349864,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7) Alexander McCall Smith Alexander McCall Smith"
5906,1860499260,"Eve Ensler, Gloria Steinem",1996.0,The Vagina Monologues,3.86,17935,https://images.gr-assets.com/books/1327243997m/104734.jpg,0.0037515794,"The Vagina Monologues Eve Ensler, Gloria Steinem Eve Ensler, Gloria Steinem"
5907,375761144,Charles Dickens,1865.0,Our Mutual Friend,4.07,18599,https://images.gr-assets.com/books/1403189244m/31244.jpg,0.0038904727,Our Mutual Friend Charles Dickens Charles Dickens
5908,316926051,Evelyn Waugh,1934.0,A Handful of Dust,3.92,17370,https://images.gr-assets.com/books/1344266314m/531262.jpg,0.0036333948,A Handful of Dust Evelyn Waugh Evelyn Waugh
5909,842335722,Francine Rivers,1999.0,Leota's Garden,4.07,15039,https://images.gr-assets.com/books/1406507728m/95608.jpg,0.0031458046,Leota's Garden Francine Rivers Francine Rivers
5910,385524986,Barbara Delinsky,2009.0,Not My Daughter,3.77,17109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0035787998,Not My Daughter Barbara Delinsky Barbara Delinsky
5911,312990960,Paul Auster,2002.0,The Book of Illusions,3.89,13583,https://images.gr-assets.com/books/1391954093m/50618.jpg,0.0028412438,The Book of Illusions Paul Auster Paul Auster
5912,440242177,Karen Marie Moning,1999.0,"To Tame a Highland Warrior (Highlander, #2)",4.14,24710,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.00516875,"To Tame a Highland Warrior (Highlander, #2) Karen Marie Moning Karen Marie Moning"
5913,316058254,Wendy Mass,2005.0,A Mango-Shaped Space,4.22,20661,https://images.gr-assets.com/books/1326056834m/171020.jpg,0.0043217945,A Mango-Shaped Space Wendy Mass Wendy Mass
5914,752849522,Maeve Binchy,2002.0,Quentins,3.88,18150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0037965525,Quentins Maeve Binchy Maeve Binchy
5915,037576013X,"George Eliot, Edmund White",1876.0,Daniel Deronda,3.82,17723,https://images.gr-assets.com/books/1320432000m/304.jpg,0.003707234,"Daniel Deronda George Eliot, Edmund White George Eliot, Edmund White"
5916,316375144,Elin Hilderbrand,2016.0,Here's to Us,3.73,14840,https://images.gr-assets.com/books/1460900079m/27161845.jpg,0.0031041785,Here's to Us Elin Hilderbrand Elin Hilderbrand
5917,373774524,Susan Mallery,2010.0,"Chasing Perfect (Fool's Gold, #1)",3.89,18437,https://images.gr-assets.com/books/1278170007m/7203690.jpg,0.003856586,"Chasing Perfect (Fool's Gold, #1) Susan Mallery Susan Mallery"
5918,1401360238,Plum Sykes,2006.0,The Debutante Divorcee,3.46,15030,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003143922,The Debutante Divorcee Plum Sykes Plum Sykes
5919,310919797,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992.0,Life Application Study Bible: NIV,4.67,13614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.002847728,"Life Application Study Bible: NIV Anonymous, Ronald A. Beers, Ronald A. Beers Anonymous, Ronald A. Beers, Ronald A. Beers"
5920,446580287,"Douglas Preston, Lincoln Child",2007.0,"The Wheel of Darkness (Pendergast, #8)",3.92,18413,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003851566,"The Wheel of Darkness (Pendergast, #8) Douglas Preston, Lincoln Child Douglas Preston, Lincoln Child"
5921,1101886692,Sylvain Neuvel,2016.0,"Sleeping Giants (Themis Files, #1)",3.84,19371,https://images.gr-assets.com/books/1459785141m/25733990.jpg,0.004051957,"Sleeping Giants (Themis Files, #1) Sylvain Neuvel Sylvain Neuvel"
5922,1609074602,Julianne Donaldson,2013.0,Blackmoore,4.17,17497,https://images.gr-assets.com/books/1366846456m/15795628.jpg,0.0036599603,Blackmoore Julianne Donaldson Julianne Donaldson
5923,140120113X,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,4.34,20416,https://images.gr-assets.com/books/1327948224m/47720.jpg,0.004270546,"The Sandman: Endless Nights Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein"
5924,99435136,Olivia Goldsmith,1992.0,The First Wives Club,3.87,17219,https://images.gr-assets.com/books/1405833638m/202292.jpg,0.0036018093,The First Wives Club Olivia Goldsmith Olivia Goldsmith
5925,755308441,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,3.82,16675,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0034880172,The Vanishing Act of Esme Lennox Maggie O'Farrell Maggie O'Farrell
5926,1594482306,Sarah Waters,2006.0,The Night Watch,3.67,13798,https://images.gr-assets.com/books/1394331077m/550720.jpg,0.0028862166,The Night Watch Sarah Waters Sarah Waters
5927,1250034515,Jeffrey Archer,2015.0,"Mightier Than the Sword (The Clifton Chronicles, #5)",4.09,10257,https://images.gr-assets.com/books/1407772906m/21853645.jpg,0.0021455227,"Mightier Than the Sword (The Clifton Chronicles, #5) Jeffrey Archer Jeffrey Archer"
5928,99460173,Anne Rice,2003.0,"Blood Canticle (The Vampire Chronicles, #10)",3.71,17359,https://images.gr-assets.com/books/1327963715m/31331.jpg,0.003631094,"Blood Canticle (The Vampire Chronicles, #10) Anne Rice Anne Rice"
5929,307262995,Carl Hiaasen,2006.0,Nature Girl,3.61,17216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0036011818,Nature Girl Carl Hiaasen Carl Hiaasen
5930,671743058,Robert McCammon,1991.0,Boy's Life,4.32,15752,https://images.gr-assets.com/books/1314302694m/11553.jpg,0.0032949473,Boy's Life Robert McCammon Robert McCammon
5931,375759018,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0,Adam Bede,3.77,17777,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0037185296,"Adam Bede George Eliot, Joanna Trollope, Hugh Osborne George Eliot, Joanna Trollope, Hugh Osborne"
5932,038548951X,Chitra Banerjee Divakaruni,1997.0,Sister of My Heart,3.97,14434,https://images.gr-assets.com/books/1403188554m/16235.jpg,0.0030192528,Sister of My Heart Chitra Banerjee Divakaruni Chitra Banerjee Divakaruni
5933,312427808,"Yōko Ogawa, Stephen Snyder",2003.0,The Housekeeper and the Professor,3.94,16865,https://images.gr-assets.com/books/1344313042m/3181564.jpg,0.0035277607,"The Housekeeper and the Professor Yōko Ogawa, Stephen Snyder Yōko Ogawa, Stephen Snyder"
5934,044900063X,Sue Grafton,1991.0,"H is for Homicide (Kinsey Millhone, #8)",3.89,21635,https://images.gr-assets.com/books/1315138195m/102525.jpg,0.0045255325,"H is for Homicide (Kinsey Millhone, #8) Sue Grafton Sue Grafton"
5935,1596911050,Douglas Coupland,2006.0,JPod,3.7,13347,https://images.gr-assets.com/books/1316729451m/221059.jpg,0.002791878,JPod Douglas Coupland Douglas Coupland
5936,553584480,Dean Koontz,2003.0,The Face,3.69,17267,https://images.gr-assets.com/books/1370732538m/32437.jpg,0.0036118496,The Face Dean Koontz Dean Koontz
5937,1594201927,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,3.88,15286,https://images.gr-assets.com/books/1297236908m/2714607.jpg,0.0031974711,The Ascent of Money: A Financial History of the World Niall Ferguson Niall Ferguson
5938,804140413,Jim Gaffigan,2014.0,Food: A Love Story,3.69,16304,https://images.gr-assets.com/books/1419183381m/20697471.jpg,0.0034104127,Food: A Love Story Jim Gaffigan Jim Gaffigan
5939,670012092,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,3.93,20992,https://images.gr-assets.com/books/1405786728m/18079527.jpg,0.004391032,The Impossible Knife of Memory Laurie Halse Anderson Laurie Halse Anderson
5940,195087453,"Dante Alighieri, Robert M. Durling",1320.0,"Purgatorio (The Divine Comedy, #2)",4.01,13740,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0028740843,"Purgatorio (The Divine Comedy, #2) Dante Alighieri, Robert M. Durling Dante Alighieri, Robert M. Durling"
5941,446564087,David Baldacci,2010.0,"Deliver Us from Evil (A. Shaw, #2)",3.98,15947,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0033357367,"Deliver Us from Evil (A. Shaw, #2) David Baldacci David Baldacci"
5942,525952365,Jonathan Tropper,2009.0,One Last Thing Before I Go,3.75,13763,https://images.gr-assets.com/books/1356593893m/13586743.jpg,0.0028788955,One Last Thing Before I Go Jonathan Tropper Jonathan Tropper
5943,1423116186,"Julie Anne Peters, C.J. Bott",2009.0,"By the Time You Read This, I'll Be Dead",3.89,18722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003916201,"By the Time You Read This, I'll Be Dead Julie Anne Peters, C.J. Bott Julie Anne Peters, C.J. Bott"
5944,1451617526,Denise Kiernan,2013.0,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,3.66,15644,https://images.gr-assets.com/books/1352912866m/15801668.jpg,0.0032723562,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II Denise Kiernan Denise Kiernan
5945,739317148,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005.0,"City of Night (Dean Koontz's Frankenstein, #2)",3.97,15838,https://images.gr-assets.com/books/1320441939m/21340.jpg,0.0033129365,"City of Night (Dean Koontz's Frankenstein, #2) Dean Koontz, Ed Gorman, John Bedford Lloyd Dean Koontz, Ed Gorman, John Bedford Lloyd"
5946,1416914234,D.J. MacHale,2005.0,"The Quillan Games (Pendragon, #7)",4.19,18296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0038270922,"The Quillan Games (Pendragon, #7) D.J. MacHale D.J. MacHale"
5947,812966929,David Mitchell,2001.0,number9dream,3.92,13726,https://images.gr-assets.com/books/1320540682m/6820.jpg,0.002871156,number9dream David Mitchell David Mitchell
5948,60987324,Douglas Coupland,1998.0,Girlfriend in a Coma,3.61,14576,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003048956,Girlfriend in a Coma Douglas Coupland Douglas Coupland
5949,613096487,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls",4.49,21917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.00458452,"The Green Mile, Part 1: The Two Dead Girls Stephen King Stephen King"
5950,385722435,Mark Dunn,2001.0,Ella Minnow Pea: A Novel in Letters,3.84,19819,https://images.gr-assets.com/books/1479697890m/16200.jpg,0.004145668,Ella Minnow Pea: A Novel in Letters Mark Dunn Mark Dunn
5951,765310082,Steven Erikson,2008.0,"Toll the Hounds (The Malazan Book of the Fallen, #8)",4.33,15942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0033346908,"Toll the Hounds (The Malazan Book of the Fallen, #8) Steven Erikson Steven Erikson"
5952,593057775,Tess Gerritsen,2007.0,The Bone Garden ,4.02,16883,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0035315258,The Bone Garden  Tess Gerritsen Tess Gerritsen
5953,979962570X,Dee Lestari,2001.0,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",3.83,10344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0021637212,"Supernova: Ksatria, Puteri, dan Bintang Jatuh Dee Lestari Dee Lestari"
5954,62363239,Paul Tremblay,2015.0,A Head Full of Ghosts,3.82,14101,https://images.gr-assets.com/books/1415678368m/23019294.jpg,0.002949597,A Head Full of Ghosts Paul Tremblay Paul Tremblay
5955,385348614,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,3.81,16550,https://images.gr-assets.com/books/1415588203m/22889767.jpg,0.0034618701,Better Than Before: Mastering the Habits of Our Everyday Lives Gretchen Rubin Gretchen Rubin
5956,756409608,Ben Aaronovitch,2013.0,"Broken Homes (Peter Grant, #4)",4.16,10958,https://images.gr-assets.com/books/1379380185m/18210706.jpg,0.0022921555,"Broken Homes (Peter Grant, #4) Ben Aaronovitch Ben Aaronovitch"
5957,553563734,Raymond E. Feist,1992.0,"The King's Buccaneer (Krondor's Sons, #2)",3.99,17084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0035735704,"The King's Buccaneer (Krondor's Sons, #2) Raymond E. Feist Raymond E. Feist"
5958,62105620,"Isabel Allende, Anne McLean",2011.0,Maya's Notebook,3.8,12529,https://images.gr-assets.com/books/1356073895m/16248114.jpg,0.0026207718,"Maya's Notebook Isabel Allende, Anne McLean Isabel Allende, Anne McLean"
5959,60760885,Rita Williams-Garcia,2010.0,"One Crazy Summer (Gaither Sisters, #1)",3.95,18913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003956154,"One Crazy Summer (Gaither Sisters, #1) Rita Williams-Garcia Rita Williams-Garcia"
5960,61931411,Robin Hobb,2010.0,"Dragon Haven (Rain Wild Chronicles, #2)",4.06,15807,https://images.gr-assets.com/books/1263769185m/7011403.jpg,0.003306452,"Dragon Haven (Rain Wild Chronicles, #2) Robin Hobb Robin Hobb"
5961,140690483X,P.G. Wodehouse,1934.0,"Right Ho, Jeeves (Jeeves, #6)",4.31,8234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0017223589,"Right Ho, Jeeves (Jeeves, #6) P.G. Wodehouse P.G. Wodehouse"
5962,316113670,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late (Secret, #2)",4.23,18310,https://images.gr-assets.com/books/1344268358m/3359940.jpg,0.0038300208,"If You're Reading This, It's Too Late (Secret, #2) Pseudonymous Bosch, Gilbert Ford Pseudonymous Bosch, Gilbert Ford"
5963,60744545,Erin Hunter,2005.0,"Moonrise (Warriors: The New Prophecy, #2)",4.31,21311,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.004457759,"Moonrise (Warriors: The New Prophecy, #2) Erin Hunter Erin Hunter"
5964,1590388127,Jason F. Wright,2007.0,The Wednesday Letters,3.61,16776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003509144,The Wednesday Letters Jason F. Wright Jason F. Wright
5965,1595142525,"Lili St. Crow, Lilith Saintcrow",2009.0,"Betrayals (Strange Angels, #2)",4.08,24309,https://images.gr-assets.com/books/1331244872m/6371117.jpg,0.0050848704,"Betrayals (Strange Angels, #2) Lili St. Crow, Lilith Saintcrow Lili St. Crow, Lilith Saintcrow"
5966,316014508,"James Patterson, Howard Roughan",2007.0,You've Been Warned,3.52,16311,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003411877,"You've Been Warned James Patterson, Howard Roughan James Patterson, Howard Roughan"
5967,439372941,"Blue Balliett, Brett Helquist",2004.0,"Chasing Vermeer (Chasing Vermeer, #1)",3.71,22167,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0046368144,"Chasing Vermeer (Chasing Vermeer, #1) Blue Balliett, Brett Helquist Blue Balliett, Brett Helquist"
5968,031021923X,Philip Yancey,1995.0,The Jesus I Never Knew,4.18,14955,https://images.gr-assets.com/books/1328995519m/53834.jpg,0.0031282338,The Jesus I Never Knew Philip Yancey Philip Yancey
5969,743454162,Greg Iles,2005.0,Turning Angel,4.11,15669,https://images.gr-assets.com/books/1327877096m/80630.jpg,0.0032775856,Turning Angel Greg Iles Greg Iles
5970,,Alice Clayton,2010.0,"The Unidentified Redhead (Redhead, #1)",4.04,24859,https://images.gr-assets.com/books/1355688970m/7743783.jpg,0.005199917,"The Unidentified Redhead (Redhead, #1) Alice Clayton Alice Clayton"
5971,545175305,"Dav Pilkey, George Beard, Harold Hutchins",2010.0,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",4.13,14512,https://images.gr-assets.com/books/1328837495m/7905977.jpg,0.0030355686,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future Dav Pilkey, George Beard, Harold Hutchins Dav Pilkey, George Beard, Harold Hutchins"
5972,689823827,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,4.3,20354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0042575775,"A Child's Garden of Verses Robert Louis Stevenson, Tasha Tudor Robert Louis Stevenson, Tasha Tudor"
5973,330339184,Bret Easton Ellis,1994.0,The Informers,3.39,12898,https://images.gr-assets.com/books/1374684746m/9914.jpg,0.0026979577,The Informers Bret Easton Ellis Bret Easton Ellis
5974,62351206,Kiera Cass,2014.0,"The Queen (The Selection, #0.4)",3.93,22362,https://images.gr-assets.com/books/1399581012m/22054340.jpg,0.0046776035,"The Queen (The Selection, #0.4) Kiera Cass Kiera Cass"
5975,61784788,James Rollins,2010.0,"The Devil Colony (Sigma Force, #7)",4.17,16101,https://images.gr-assets.com/books/1264522557m/7202829.jpg,0.00336795,"The Devil Colony (Sigma Force, #7) James Rollins James Rollins"
5976,1607062542,"Robert Kirkman, Charlie Adlard",2010.0,"The Walking Dead, Vol. 12: Life Among Them",4.34,16558,https://images.gr-assets.com/books/1279748761m/7469664.jpg,0.0034635435,"The Walking Dead, Vol. 12: Life Among Them Robert Kirkman, Charlie Adlard Robert Kirkman, Charlie Adlard"
5977,307700313,Jane Smiley,2014.0,"Some Luck (Last Hundred Years: A Family Saga, #1)",3.61,12644,https://images.gr-assets.com/books/1413128987m/20587777.jpg,0.002644827,"Some Luck (Last Hundred Years: A Family Saga, #1) Jane Smiley Jane Smiley"
5978,826412769,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogy of the Oppressed,4.25,16401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.003430703,"Pedagogy of the Oppressed Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull"
5979,1594746370,Ian Doescher,2013.0,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",3.94,14806,https://images.gr-assets.com/books/1411696453m/17262540.jpg,0.0030970664,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4) Ian Doescher Ian Doescher"
5980,1401204589,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",2004.0,Identity Crisis,4.03,16744,https://images.gr-assets.com/books/1327948044m/26085.jpg,0.0035024504,"Identity Crisis Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon"
5981,375870415,Sarah Rees Brennan,2012.0,"Unspoken (The Lynburn Legacy, #1)",3.85,22927,https://images.gr-assets.com/books/1333397426m/10866624.jpg,0.0047957883,"Unspoken (The Lynburn Legacy, #1) Sarah Rees Brennan Sarah Rees Brennan"
5982,2290032042,"Arthur C. Clarke, Gentry Lee",1989.0,"Rama II (Rama, #2)",3.66,15350,https://images.gr-assets.com/books/1375814981m/112520.jpg,0.0032108584,"Rama II (Rama, #2) Arthur C. Clarke, Gentry Lee Arthur C. Clarke, Gentry Lee"
5983,186046095X,José Saramago,1991.0,The Gospel According to Jesus Christ,4.26,11301,https://images.gr-assets.com/books/1328196306m/28859.jpg,0.002363903,The Gospel According to Jesus Christ José Saramago José Saramago
5984,316123080,"Lemony Snicket, Seth",2012.0,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",3.83,17497,https://images.gr-assets.com/books/1333060600m/13477819.jpg,0.0036599603,"Who Could That Be at This Hour? (All the Wrong Questions, #1) Lemony Snicket, Seth Lemony Snicket, Seth"
5985,61797057,Kelley Armstrong,2012.0,"The Calling (Darkness Rising, #2)",4.1,25930,https://images.gr-assets.com/books/1478986621m/11765920.jpg,0.0054239454,"The Calling (Darkness Rising, #2) Kelley Armstrong Kelley Armstrong"
